Id,Category,Catagotry_Num,Date,Day_Num,Day,Time_Num,Time,District,Category_Count_In_Dist
1485,住宅竊盜,1,2017/5/18,4,Thu,7,19~21,萬華區,154
1486,住宅竊盜,1,2017/5/19,5,Fri,3,07~09,士林區,195
1487,住宅竊盜,1,2017/5/19,5,Fri,7,19~21,中山區,223
1488,住宅竊盜,1,2017/5/20,6,Sat,6,16~18,中山區,223
1489,住宅竊盜,1,2017/5/23,2,Tue,4,10~12,中正區,129
1490,住宅竊盜,1,2017/5/23,2,Tue,5,13~15,北投區,169
1491,住宅竊盜,1,2017/5/23,2,Tue,5,13~15,中山區,223
1492,住宅竊盜,1,2017/5/23,2,Tue,6,16~18,中正區,129
1493,住宅竊盜,1,2017/5/23,2,Tue,6,16~18,中正區,129
1494,住宅竊盜,1,2017/5/23,2,Tue,6,16~18,中正區,129
1495,住宅竊盜,1,2017/5/23,2,Tue,7,19~21,中山區,223
1496,住宅竊盜,1,2017/5/24,3,Wed,3,07~09,中山區,223
1497,住宅竊盜,1,2017/5/25,4,Thu,3,07~09,文山區,117
1498,住宅竊盜,1,2017/5/26,5,Fri,2,04~06,大安區,150
1499,住宅竊盜,1,2017/5/28,7,Sun,7,19~21,信義區,113
1500,住宅竊盜,1,2017/5/28,7,Sun,8,22~24,中正區,129
1501,住宅竊盜,1,2017/5/29,1,Mon,7,19~21,中山區,223
1502,住宅竊盜,1,2017/5/30,2,Tue,4,10~12,中山區,223
1503,住宅竊盜,1,2017/5/30,2,Tue,7,19~21,北投區,169
1504,住宅竊盜,1,2017/5/31,3,Wed,3,07~09,萬華區,154
1505,住宅竊盜,1,2017/5/31,3,Wed,6,16~18,大安區,150
1506,住宅竊盜,1,2017/6/1,4,Thu,3,07~09,南港區,82
1507,住宅竊盜,1,2017/6/1,4,Thu,5,13~15,中正區,129
1508,住宅竊盜,1,2017/6/1,4,Thu,8,22~24,松山區,127
1509,住宅竊盜,1,2017/6/2,5,Fri,3,07~09,大同區,84
1510,住宅竊盜,1,2017/6/2,5,Fri,5,13~15,北投區,169
1511,住宅竊盜,1,2017/6/2,5,Fri,6,16~18,大安區,150
1512,住宅竊盜,1,2017/6/3,6,Sat,3,07~09,中正區,129
1513,住宅竊盜,1,2017/6/4,7,Sun,6,16~18,大安區,150
1514,住宅竊盜,1,2017/6/6,2,Tue,3,07~09,士林區,195
1515,住宅竊盜,1,2017/6/6,2,Tue,3,07~09,士林區,195
1516,住宅竊盜,1,2017/6/7,3,Wed,1,01~03,北投區,169
1517,住宅竊盜,1,2017/6/7,3,Wed,4,10~12,南港區,82
1518,住宅竊盜,1,2017/6/7,3,Wed,5,13~15,大同區,84
1519,住宅竊盜,1,2017/6/8,4,Thu,6,16~18,信義區,113
1520,住宅竊盜,1,2017/6/10,6,Sat,7,19~21,文山區,117
1521,住宅竊盜,1,2017/6/15,4,Thu,3,07~09,信義區,113
1522,住宅竊盜,1,2017/6/16,5,Fri,5,13~15,中山區,223
1523,住宅竊盜,1,2017/6/16,5,Fri,7,19~21,中山區,223
1524,住宅竊盜,1,2017/6/17,6,Sat,1,01~03,南港區,82
1525,住宅竊盜,1,2017/6/19,1,Mon,2,04~06,信義區,113
1526,住宅竊盜,1,2017/6/19,1,Mon,3,07~09,大安區,150
1527,住宅竊盜,1,2017/6/19,1,Mon,4,10~12,北投區,169
1528,住宅竊盜,1,2017/6/19,1,Mon,5,13~15,士林區,195
1529,住宅竊盜,1,2017/6/19,1,Mon,7,19~21,士林區,195
1530,住宅竊盜,1,2017/6/19,1,Mon,8,22~24,信義區,113
1531,住宅竊盜,1,2017/6/20,2,Tue,5,13~15,大同區,84
1532,住宅竊盜,1,2017/6/20,2,Tue,8,22~24,中山區,223
1533,住宅竊盜,1,2017/6/21,3,Wed,3,07~09,大同區,84
1534,住宅竊盜,1,2017/6/21,3,Wed,4,10~12,北投區,169
1535,住宅竊盜,1,2017/6/22,4,Thu,2,04~06,大同區,84
1536,住宅竊盜,1,2017/6/23,5,Fri,5,13~15,信義區,113
1537,住宅竊盜,1,2017/6/24,6,Sat,1,01~03,士林區,195
1538,住宅竊盜,1,2017/6/24,6,Sat,2,04~06,中山區,223
1539,住宅竊盜,1,2017/6/24,6,Sat,2,04~06,北投區,169
1540,住宅竊盜,1,2017/6/24,6,Sat,5,13~15,士林區,195
1541,住宅竊盜,1,2017/6/24,6,Sat,7,19~21,北投區,169
1542,住宅竊盜,1,2017/6/25,7,Sun,8,22~24,中山區,223
1543,住宅竊盜,1,2017/6/26,1,Mon,5,13~15,大安區,150
1544,住宅竊盜,1,2017/6/26,1,Mon,8,22~24,文山區,117
1545,住宅竊盜,1,2017/6/29,4,Thu,1,01~03,大同區,84
1546,住宅竊盜,1,2017/6/29,4,Thu,1,01~03,士林區,195
1547,住宅竊盜,1,2017/6/29,4,Thu,7,19~21,內湖區,171
1548,住宅竊盜,1,2017/6/30,5,Fri,2,04~06,松山區,127
1549,住宅竊盜,1,2017/6/30,5,Fri,4,10~12,內湖區,171
1550,住宅竊盜,1,2017/6/30,5,Fri,5,13~15,萬華區,154
1551,住宅竊盜,1,2017/7/2,7,Sun,6,16~18,士林區,195
1552,住宅竊盜,1,2017/7/3,1,Mon,4,10~12,北投區,169
1553,住宅竊盜,1,2017/7/5,3,Wed,8,22~24,內湖區,171
1554,住宅竊盜,1,2017/7/6,4,Thu,5,13~15,萬華區,154
1555,住宅竊盜,1,2017/7/6,4,Thu,6,16~18,南港區,82
1556,住宅竊盜,1,2017/7/7,5,Fri,4,10~12,南港區,82
1557,住宅竊盜,1,2017/7/7,5,Fri,5,13~15,松山區,127
1558,住宅竊盜,1,2017/7/8,6,Sat,7,19~21,內湖區,171
1559,住宅竊盜,1,2017/7/8,6,Sat,8,22~24,中正區,129
1560,住宅竊盜,1,2017/7/10,1,Mon,4,10~12,北投區,169
1561,住宅竊盜,1,2017/7/10,1,Mon,5,13~15,士林區,195
1562,住宅竊盜,1,2017/7/11,2,Tue,5,13~15,士林區,195
1563,住宅竊盜,1,2017/7/12,3,Wed,4,10~12,大安區,150
1564,住宅竊盜,1,2017/7/12,3,Wed,5,13~15,中山區,223
1565,住宅竊盜,1,2017/7/14,5,Fri,1,01~03,信義區,113
1566,住宅竊盜,1,2017/7/14,5,Fri,7,19~21,松山區,127
1567,住宅竊盜,1,2017/7/15,6,Sat,8,22~24,中山區,223
1568,住宅竊盜,1,2017/7/15,6,Sat,8,22~24,文山區,117
1569,住宅竊盜,1,2017/7/15,6,Sat,8,22~24,信義區,113
1570,住宅竊盜,1,2017/7/16,7,Sun,5,13~15,內湖區,171
1571,住宅竊盜,1,2017/7/16,7,Sun,6,16~18,士林區,195
1572,住宅竊盜,1,2017/7/17,1,Mon,3,07~09,大安區,150
1573,住宅竊盜,1,2017/7/17,1,Mon,3,07~09,南港區,82
1574,住宅竊盜,1,2017/7/17,1,Mon,3,07~09,內湖區,171
1575,住宅竊盜,1,2017/7/17,1,Mon,4,10~12,內湖區,171
1576,住宅竊盜,1,2017/7/20,4,Thu,1,01~03,士林區,195
1577,住宅竊盜,1,2017/7/20,4,Thu,4,10~12,中正區,129
1578,住宅竊盜,1,2017/7/22,6,Sat,2,04~06,士林區,195
1579,住宅竊盜,1,2017/7/22,6,Sat,2,04~06,士林區,195
1580,住宅竊盜,1,2017/7/23,7,Sun,3,07~09,萬華區,154
1581,住宅竊盜,1,2017/7/23,7,Sun,8,22~24,北投區,169
1582,住宅竊盜,1,2017/7/25,2,Tue,4,10~12,信義區,113
1583,住宅竊盜,1,2017/7/25,2,Tue,5,13~15,北投區,169
1584,住宅竊盜,1,2017/7/25,2,Tue,6,16~18,大安區,150
1585,住宅竊盜,1,2017/7/26,3,Wed,1,01~03,士林區,195
1586,住宅竊盜,1,2017/7/27,4,Thu,2,04~06,內湖區,171
1587,住宅竊盜,1,2017/7/27,4,Thu,6,16~18,信義區,113
1588,住宅竊盜,1,2017/7/31,1,Mon,4,10~12,松山區,127
1589,住宅竊盜,1,2017/7/31,1,Mon,7,19~21,士林區,195
1590,住宅竊盜,1,2017/8/1,2,Tue,8,22~24,大安區,150
1591,住宅竊盜,1,2017/8/2,3,Wed,2,04~06,松山區,127
1592,住宅竊盜,1,2017/8/4,5,Fri,3,07~09,北投區,169
1593,住宅竊盜,1,2017/8/4,5,Fri,4,10~12,大安區,150
1594,住宅竊盜,1,2017/8/4,5,Fri,7,19~21,內湖區,171
1595,住宅竊盜,1,2017/8/6,7,Sun,2,04~06,內湖區,171
1596,住宅竊盜,1,2017/8/7,1,Mon,4,10~12,中正區,129
1597,住宅竊盜,1,2017/8/7,1,Mon,4,10~12,大安區,150
1598,住宅竊盜,1,2017/8/7,1,Mon,8,22~24,士林區,195
1599,住宅竊盜,1,2017/8/8,2,Tue,1,01~03,北投區,169
1600,住宅竊盜,1,2017/8/9,3,Wed,6,16~18,大同區,84
1601,住宅竊盜,1,2017/8/10,4,Thu,8,22~24,大安區,150
1602,住宅竊盜,1,2017/8/11,5,Fri,1,01~03,大同區,84
1603,住宅竊盜,1,2017/8/11,5,Fri,7,19~21,松山區,127
1604,住宅竊盜,1,2017/8/12,6,Sat,7,19~21,南港區,82
1605,住宅竊盜,1,2017/8/14,1,Mon,1,01~03,內湖區,171
1606,住宅竊盜,1,2017/8/14,1,Mon,3,07~09,文山區,117
1607,住宅竊盜,1,2017/8/15,2,Tue,5,13~15,文山區,117
1608,住宅竊盜,1,2017/8/16,3,Wed,1,01~03,北投區,169
1609,住宅竊盜,1,2017/8/17,4,Thu,5,13~15,士林區,195
1610,住宅竊盜,1,2017/8/17,4,Thu,7,19~21,信義區,113
1611,住宅竊盜,1,2017/8/18,5,Fri,2,04~06,士林區,195
1612,住宅竊盜,1,2017/8/18,5,Fri,4,10~12,中山區,223
1613,住宅竊盜,1,2017/8/18,5,Fri,5,13~15,北投區,169
1614,住宅竊盜,1,2017/8/18,5,Fri,6,16~18,松山區,127
1615,住宅竊盜,1,2017/8/19,6,Sat,2,04~06,北投區,169
1616,住宅竊盜,1,2017/8/19,6,Sat,5,13~15,士林區,195
1617,住宅竊盜,1,2017/8/20,7,Sun,4,10~12,松山區,127
1618,住宅竊盜,1,2017/8/21,1,Mon,1,01~03,文山區,117
1619,住宅竊盜,1,2017/8/21,1,Mon,7,19~21,大安區,150
1620,住宅竊盜,1,2017/8/22,2,Tue,6,16~18,大同區,84
1621,住宅竊盜,1,2017/8/23,3,Wed,6,16~18,文山區,117
1622,住宅竊盜,1,2017/8/24,4,Thu,5,13~15,大安區,150
1623,住宅竊盜,1,2017/8/25,5,Fri,6,16~18,內湖區,171
1624,住宅竊盜,1,2017/8/25,5,Fri,8,22~24,中正區,129
1625,住宅竊盜,1,2017/8/27,7,Sun,4,10~12,士林區,195
1626,住宅竊盜,1,2017/8/30,3,Wed,3,07~09,大安區,150
1627,住宅竊盜,1,2017/8/30,3,Wed,5,13~15,大安區,150
1628,住宅竊盜,1,2017/8/30,3,Wed,6,16~18,內湖區,171
1629,住宅竊盜,1,2017/9/1,5,Fri,5,13~15,南港區,82
1630,住宅竊盜,1,2017/9/1,5,Fri,5,13~15,中正區,129
1631,住宅竊盜,1,2017/9/1,5,Fri,6,16~18,大安區,150
1632,住宅竊盜,1,2017/9/2,6,Sat,8,22~24,萬華區,154
1633,住宅竊盜,1,2017/9/3,7,Sun,2,04~06,萬華區,154
1634,住宅竊盜,1,2017/9/4,1,Mon,8,22~24,信義區,113
1635,住宅竊盜,1,2017/9/5,2,Tue,7,19~21,萬華區,154
1636,住宅竊盜,1,2017/9/7,4,Thu,1,01~03,大同區,84
1637,住宅竊盜,1,2017/9/9,6,Sat,5,13~15,中山區,223
1638,住宅竊盜,1,2017/9/9,6,Sat,8,22~24,中正區,129
1639,住宅竊盜,1,2017/9/10,7,Sun,2,04~06,士林區,195
1640,住宅竊盜,1,2017/9/11,1,Mon,7,19~21,松山區,127
1641,住宅竊盜,1,2017/9/12,2,Tue,6,16~18,南港區,82
1642,住宅竊盜,1,2017/9/12,2,Tue,8,22~24,信義區,113
1643,住宅竊盜,1,2017/9/13,3,Wed,4,10~12,大安區,150
1644,住宅竊盜,1,2017/9/13,3,Wed,8,22~24,萬華區,154
1645,住宅竊盜,1,2017/9/15,5,Fri,7,19~21,大安區,150
1646,住宅竊盜,1,2017/9/15,5,Fri,8,22~24,文山區,117
1647,住宅竊盜,1,2017/9/17,7,Sun,7,19~21,中山區,223
1648,住宅竊盜,1,2017/9/18,1,Mon,4,10~12,萬華區,154
1649,住宅竊盜,1,2017/9/19,2,Tue,4,10~12,中山區,223
1650,住宅竊盜,1,2017/9/19,2,Tue,7,19~21,北投區,169
1651,住宅竊盜,1,2017/9/19,2,Tue,7,19~21,大安區,150
1652,住宅竊盜,1,2017/9/20,3,Wed,5,13~15,信義區,113
1653,住宅竊盜,1,2017/9/21,4,Thu,2,04~06,萬華區,154
1654,住宅竊盜,1,2017/9/26,2,Tue,5,13~15,萬華區,154
1655,住宅竊盜,1,2017/9/26,2,Tue,8,22~24,士林區,195
1656,住宅竊盜,1,2017/9/28,4,Thu,1,01~03,內湖區,171
1657,住宅竊盜,1,2017/9/28,4,Thu,4,10~12,中山區,223
1658,住宅竊盜,1,2017/10/1,7,Sun,3,07~09,中正區,129
1659,住宅竊盜,1,2017/10/2,1,Mon,7,19~21,萬華區,154
1660,住宅竊盜,1,2017/10/3,2,Tue,1,01~03,文山區,117
1661,住宅竊盜,1,2017/10/3,2,Tue,1,01~03,南港區,82
1662,住宅竊盜,1,2017/10/4,3,Wed,3,07~09,萬華區,154
1663,住宅竊盜,1,2017/10/4,3,Wed,3,07~09,信義區,113
1664,住宅竊盜,1,2017/10/4,3,Wed,4,10~12,信義區,113
1665,住宅竊盜,1,2017/10/4,3,Wed,4,10~12,萬華區,154
1666,住宅竊盜,1,2017/10/5,4,Thu,1,01~03,士林區,195
1667,住宅竊盜,1,2017/10/6,5,Fri,6,16~18,中正區,129
1668,住宅竊盜,1,2017/10/6,5,Fri,7,19~21,中正區,129
1669,住宅竊盜,1,2017/10/7,6,Sat,6,16~18,北投區,169
1670,住宅竊盜,1,2017/10/10,2,Tue,6,16~18,南港區,82
1671,住宅竊盜,1,2017/10/11,3,Wed,3,07~09,中正區,129
1672,住宅竊盜,1,2017/10/11,3,Wed,5,13~15,中正區,129
1673,住宅竊盜,1,2017/10/12,4,Thu,7,19~21,士林區,195
1674,住宅竊盜,1,2017/10/13,5,Fri,5,13~15,內湖區,171
1675,住宅竊盜,1,2017/10/14,6,Sat,6,16~18,內湖區,171
1676,住宅竊盜,1,2017/10/15,7,Sun,4,10~12,大安區,150
1677,住宅竊盜,1,2017/10/16,1,Mon,6,16~18,松山區,127
1678,住宅竊盜,1,2017/10/17,2,Tue,3,07~09,南港區,82
1679,住宅竊盜,1,2017/10/17,2,Tue,4,10~12,內湖區,171
1680,住宅竊盜,1,2017/10/17,2,Tue,5,13~15,北投區,169
1681,住宅竊盜,1,2017/10/17,2,Tue,5,13~15,大安區,150
1682,住宅竊盜,1,2017/10/17,2,Tue,7,19~21,松山區,127
1683,住宅竊盜,1,2017/10/19,4,Thu,5,13~15,士林區,195
1684,住宅竊盜,1,2017/10/22,7,Sun,1,01~03,士林區,195
1685,住宅竊盜,1,2017/10/23,1,Mon,8,22~24,南港區,82
1686,住宅竊盜,1,2017/10/25,3,Wed,6,16~18,南港區,82
1687,住宅竊盜,1,2017/10/27,5,Fri,1,01~03,士林區,195
1688,住宅竊盜,1,2017/10/27,5,Fri,2,04~06,內湖區,171
1689,住宅竊盜,1,2017/11/1,3,Wed,8,22~24,大同區,84
1690,住宅竊盜,1,2017/11/4,6,Sat,3,07~09,大同區,84
1691,住宅竊盜,1,2017/11/4,6,Sat,5,13~15,士林區,195
1692,住宅竊盜,1,2017/11/5,7,Sun,5,13~15,南港區,82
1693,住宅竊盜,1,2017/11/5,7,Sun,6,16~18,松山區,127
1694,住宅竊盜,1,2017/11/6,1,Mon,7,19~21,文山區,117
1695,住宅竊盜,1,2017/11/7,2,Tue,2,04~06,士林區,195
1696,住宅竊盜,1,2017/11/7,2,Tue,4,10~12,文山區,117
1697,住宅竊盜,1,2017/11/8,3,Wed,6,16~18,北投區,169
1698,住宅竊盜,1,2017/11/10,5,Fri,3,07~09,大安區,150
1699,住宅竊盜,1,2017/11/11,6,Sat,4,10~12,大安區,150
1700,住宅竊盜,1,2017/11/13,1,Mon,4,10~12,大同區,84
1701,住宅竊盜,1,2017/11/15,3,Wed,3,07~09,內湖區,171
1702,住宅竊盜,1,2017/11/15,3,Wed,6,16~18,松山區,127
1703,住宅竊盜,1,2017/11/15,3,Wed,6,16~18,文山區,117
1704,住宅竊盜,1,2017/11/17,5,Fri,1,01~03,北投區,169
1705,住宅竊盜,1,2017/11/17,5,Fri,3,07~09,大安區,150
1706,住宅竊盜,1,2017/11/19,7,Sun,2,04~06,文山區,117
1707,住宅竊盜,1,2017/11/20,1,Mon,5,13~15,松山區,127
1708,住宅竊盜,1,2017/11/21,2,Tue,4,10~12,南港區,82
1709,住宅竊盜,1,2017/11/21,2,Tue,4,10~12,南港區,82
1710,住宅竊盜,1,2017/11/25,6,Sat,4,10~12,北投區,169
1711,住宅竊盜,1,2017/11/25,6,Sat,6,16~18,士林區,195
1712,住宅竊盜,1,2017/11/26,7,Sun,6,16~18,中山區,223
1713,住宅竊盜,1,2017/11/27,1,Mon,6,16~18,信義區,113
1714,住宅竊盜,1,2017/11/30,4,Thu,6,16~18,北投區,169
1715,自行車竊盜,2,2015/1/1,4,Thu,6,16~18,大安區,193
1716,自行車竊盜,2,2015/1/4,7,Sun,3,07~09,大安區,193
1717,自行車竊盜,2,2015/1/6,2,Tue,5,13~15,萬華區,74
1718,自行車竊盜,2,2015/1/8,4,Thu,3,07~09,北投區,117
1719,自行車竊盜,2,2015/1/8,4,Thu,6,16~18,松山區,58
1720,自行車竊盜,2,2015/1/9,5,Fri,2,04~06,南港區,63
1721,自行車竊盜,2,2015/1/9,5,Fri,5,13~15,內湖區,52
1722,自行車竊盜,2,2015/1/9,5,Fri,5,13~15,北投區,117
1723,自行車竊盜,2,2015/1/10,6,Sat,2,04~06,內湖區,52
1724,自行車竊盜,2,2015/1/10,6,Sat,4,10~12,松山區,58
1725,自行車竊盜,2,2015/1/10,6,Sat,6,16~18,萬華區,74
1726,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,南港區,63
1727,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,南港區,63
1728,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,南港區,63
1729,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,南港區,63
1730,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,南港區,63
1731,自行車竊盜,2,2015/1/11,7,Sun,3,07~09,萬華區,74
1732,自行車竊盜,2,2015/1/11,7,Sun,5,13~15,北投區,117
1733,自行車竊盜,2,2015/1/13,2,Tue,4,10~12,中正區,103
1734,自行車竊盜,2,2015/1/15,4,Thu,3,07~09,信義區,99
1735,自行車竊盜,2,2015/1/16,5,Fri,2,04~06,松山區,58
1736,自行車竊盜,2,2015/1/17,6,Sat,6,16~18,大安區,193
1737,自行車竊盜,2,2015/1/18,7,Sun,3,07~09,萬華區,74
1738,自行車竊盜,2,2015/1/19,1,Mon,3,07~09,信義區,99
1739,自行車竊盜,2,2015/1/20,2,Tue,4,10~12,信義區,99
1740,自行車竊盜,2,2015/1/21,3,Wed,4,10~12,內湖區,52
1741,自行車竊盜,2,2015/1/21,3,Wed,4,10~12,內湖區,52
1742,自行車竊盜,2,2015/1/22,4,Thu,8,22~24,北投區,117
1743,自行車竊盜,2,2015/1/23,5,Fri,6,16~18,南港區,63
1744,自行車竊盜,2,2015/1/23,5,Fri,6,16~18,南港區,63
1745,自行車竊盜,2,2015/1/23,5,Fri,7,19~21,北投區,117
1746,自行車竊盜,2,2015/1/23,5,Fri,7,19~21,北投區,117
1747,自行車竊盜,2,2015/1/23,5,Fri,8,22~24,松山區,58
1748,自行車竊盜,2,2015/1/24,6,Sat,8,22~24,中正區,103
1749,自行車竊盜,2,2015/1/25,7,Sun,4,10~12,中正區,103
1750,自行車竊盜,2,2015/1/25,7,Sun,4,10~12,南港區,63
1751,自行車竊盜,2,2015/1/25,7,Sun,5,13~15,萬華區,74
1752,自行車竊盜,2,2015/1/26,1,Mon,4,10~12,信義區,99
1753,自行車竊盜,2,2015/1/26,1,Mon,5,13~15,萬華區,74
1754,自行車竊盜,2,2015/1/27,2,Tue,6,16~18,北投區,117
1755,自行車竊盜,2,2015/1/28,3,Wed,2,04~06,文山區,101
1756,自行車竊盜,2,2015/1/28,3,Wed,5,13~15,大安區,193
1757,自行車竊盜,2,2015/1/29,4,Thu,6,16~18,大安區,193
1758,自行車竊盜,2,2015/1/30,5,Fri,4,10~12,萬華區,74
1759,自行車竊盜,2,2015/1/30,5,Fri,6,16~18,北投區,117
1760,自行車竊盜,2,2015/1/31,6,Sat,6,16~18,中山區,64
1761,自行車竊盜,2,2015/2/1,7,Sun,7,19~21,松山區,58
1762,自行車竊盜,2,2015/2/4,3,Wed,7,19~21,大同區,70
1763,自行車竊盜,2,2015/2/5,4,Thu,3,07~09,北投區,117
1764,自行車竊盜,2,2015/2/5,4,Thu,6,16~18,北投區,117
1765,自行車竊盜,2,2015/2/5,4,Thu,7,19~21,信義區,99
1766,自行車竊盜,2,2015/2/7,6,Sat,5,13~15,士林區,53
1767,自行車竊盜,2,2015/2/10,2,Tue,4,10~12,信義區,99
1768,自行車竊盜,2,2015/2/12,4,Thu,3,07~09,文山區,101
1769,自行車竊盜,2,2015/2/15,7,Sun,4,10~12,北投區,117
1770,自行車竊盜,2,2015/2/15,7,Sun,5,13~15,松山區,58
1771,自行車竊盜,2,2015/2/16,1,Mon,7,19~21,大安區,193
1772,自行車竊盜,2,2015/2/17,2,Tue,1,01~03,文山區,101
1773,自行車竊盜,2,2015/2/17,2,Tue,4,10~12,大安區,193
1774,自行車竊盜,2,2015/2/18,3,Wed,3,07~09,內湖區,52
1775,自行車竊盜,2,2015/2/18,3,Wed,8,22~24,萬華區,74
1776,自行車竊盜,2,2015/2/19,4,Thu,4,10~12,信義區,99
1777,自行車竊盜,2,2015/2/20,5,Fri,7,19~21,北投區,117
1778,自行車竊盜,2,2015/2/22,7,Sun,5,13~15,大安區,193
1779,自行車竊盜,2,2015/2/22,7,Sun,5,13~15,中山區,64
1780,自行車竊盜,2,2015/2/25,3,Wed,2,04~06,大安區,193
1781,自行車竊盜,2,2015/2/25,3,Wed,4,10~12,信義區,99
1782,自行車竊盜,2,2015/2/26,4,Thu,8,22~24,文山區,101
1783,自行車竊盜,2,2015/2/28,6,Sat,6,16~18,南港區,63
1784,自行車竊盜,2,2015/3/1,7,Sun,1,01~03,大安區,193
1785,自行車竊盜,2,2015/3/6,5,Fri,4,10~12,文山區,101
1786,自行車竊盜,2,2015/3/6,5,Fri,5,13~15,中山區,64
1787,自行車竊盜,2,2015/3/7,6,Sat,4,10~12,松山區,58
1788,自行車竊盜,2,2015/3/8,7,Sun,3,07~09,大安區,193
1789,自行車竊盜,2,2015/3/8,7,Sun,8,22~24,南港區,63
1790,自行車竊盜,2,2015/3/14,6,Sat,5,13~15,南港區,63
1791,自行車竊盜,2,2015/3/15,7,Sun,2,04~06,大安區,193
1792,自行車竊盜,2,2015/3/15,7,Sun,3,07~09,大安區,193
1793,自行車竊盜,2,2015/3/16,1,Mon,7,19~21,大安區,193
1794,自行車竊盜,2,2015/3/17,2,Tue,4,10~12,大安區,193
1795,自行車竊盜,2,2015/3/18,3,Wed,3,07~09,北投區,117
1796,自行車竊盜,2,2015/3/18,3,Wed,4,10~12,松山區,58
1797,自行車竊盜,2,2015/3/18,3,Wed,6,16~18,大安區,193
1798,自行車竊盜,2,2015/3/19,4,Thu,3,07~09,南港區,63
1799,自行車竊盜,2,2015/3/19,4,Thu,4,10~12,士林區,53
1800,自行車竊盜,2,2015/3/20,5,Fri,4,10~12,信義區,99
1801,自行車竊盜,2,2015/3/21,6,Sat,5,13~15,大安區,193
1802,自行車竊盜,2,2015/3/22,7,Sun,6,16~18,大安區,193
1803,自行車竊盜,2,2015/3/23,1,Mon,4,10~12,大安區,193
1804,自行車竊盜,2,2015/3/27,5,Fri,5,13~15,中正區,103
1805,自行車竊盜,2,2015/3/28,6,Sat,7,19~21,中山區,64
1806,自行車竊盜,2,2015/3/29,7,Sun,4,10~12,中正區,103
1807,自行車竊盜,2,2015/3/29,7,Sun,5,13~15,中正區,103
1808,自行車竊盜,2,2015/3/29,7,Sun,6,16~18,南港區,63
1809,自行車竊盜,2,2015/3/31,2,Tue,4,10~12,萬華區,74
1810,自行車竊盜,2,2015/4/2,4,Thu,3,07~09,大安區,193
1811,自行車竊盜,2,2015/4/5,7,Sun,6,16~18,中山區,64
1812,自行車竊盜,2,2015/4/5,7,Sun,8,22~24,內湖區,52
1813,自行車竊盜,2,2015/4/5,7,Sun,8,22~24,大同區,70
1814,自行車竊盜,2,2015/4/7,2,Tue,3,07~09,大安區,193
1815,自行車竊盜,2,2015/4/8,3,Wed,8,22~24,大安區,193
1816,自行車竊盜,2,2015/4/9,4,Thu,7,19~21,北投區,117
1817,自行車竊盜,2,2015/4/10,5,Fri,2,04~06,文山區,101
1818,自行車竊盜,2,2015/4/10,5,Fri,3,07~09,大同區,70
1819,自行車竊盜,2,2015/4/12,7,Sun,1,01~03,大安區,193
1820,自行車竊盜,2,2015/4/12,7,Sun,4,10~12,文山區,101
1821,自行車竊盜,2,2015/4/14,2,Tue,4,10~12,北投區,117
1822,自行車竊盜,2,2015/4/15,3,Wed,3,07~09,大同區,70
1823,自行車竊盜,2,2015/4/15,3,Wed,3,07~09,萬華區,74
1824,自行車竊盜,2,2015/4/15,3,Wed,4,10~12,大安區,193
1825,自行車竊盜,2,2015/4/15,3,Wed,5,13~15,中山區,64
1826,自行車竊盜,2,2015/4/17,5,Fri,4,10~12,士林區,53
1827,自行車竊盜,2,2015/4/20,1,Mon,1,01~03,文山區,101
1828,自行車竊盜,2,2015/4/21,2,Tue,4,10~12,大安區,193
1829,自行車竊盜,2,2015/4/21,2,Tue,6,16~18,文山區,101
1830,自行車竊盜,2,2015/4/26,7,Sun,2,04~06,大同區,70
1831,自行車竊盜,2,2015/4/27,1,Mon,5,13~15,大安區,193
1832,自行車竊盜,2,2015/4/27,1,Mon,5,13~15,南港區,63
1833,自行車竊盜,2,2015/4/28,2,Tue,4,10~12,信義區,99
1834,自行車竊盜,2,2015/5/1,5,Fri,1,01~03,大安區,193
1835,自行車竊盜,2,2015/5/1,5,Fri,6,16~18,大安區,193
1836,自行車竊盜,2,2015/5/1,5,Fri,8,22~24,信義區,99
1837,自行車竊盜,2,2015/5/3,7,Sun,5,13~15,松山區,58
1838,自行車竊盜,2,2015/5/3,7,Sun,7,19~21,中正區,103
1839,自行車竊盜,2,2015/5/7,4,Thu,7,19~21,文山區,101
1840,自行車竊盜,2,2015/5/7,4,Thu,8,22~24,文山區,101
1841,自行車竊盜,2,2015/5/9,6,Sat,5,13~15,士林區,53
1842,自行車竊盜,2,2015/5/9,6,Sat,7,19~21,中正區,103
1843,自行車竊盜,2,2015/5/10,7,Sun,4,10~12,士林區,53
1844,自行車竊盜,2,2015/5/10,7,Sun,5,13~15,信義區,99
1845,自行車竊盜,2,2015/5/10,7,Sun,8,22~24,萬華區,74
1846,自行車竊盜,2,2015/5/11,1,Mon,2,04~06,文山區,101
1847,自行車竊盜,2,2015/5/13,3,Wed,4,10~12,萬華區,74
1848,自行車竊盜,2,2015/5/16,6,Sat,8,22~24,大安區,193
1849,自行車竊盜,2,2015/5/17,7,Sun,6,16~18,中正區,103
