Id,Category,Date,Day_Num,Day,Time_Num,Time,District,Latitude,Longitude
1536,Home,2017/6/23,5,Fri,5,13~15,Xinyi,25.045847,121.5692588
1537,Home,2017/6/24,6,Sat,1,01~03,Shilin,25.1235764,121.5305597
1538,Home,2017/6/24,6,Sat,2,04~06,Zhongshan,25.0632224,121.5304428
1539,Home,2017/6/24,6,Sat,2,04~06,Beitou,25.1121149,121.5108458
1540,Home,2017/6/24,6,Sat,5,13~15,Shilin,25.097582,121.522369
1541,Home,2017/6/24,6,Sat,7,19~21,Beitou,25.1302708,121.5032568
1542,Home,2017/6/25,7,Sun,8,22~24,Zhongshan,25.067313,121.539788
1543,Home,2017/6/26,1,Mon,5,13~15,Daan,25.031589,121.5558806
1544,Home,2017/6/26,1,Mon,8,22~24,Wenshan,25.0048705,121.5384631
1545,Home,2017/6/29,4,Thu,1,01~03,Datong,25.05458,121.513832
1546,Home,2017/6/29,4,Thu,1,01~03,Shilin,25.1037119,121.519673
1547,Home,2017/6/29,4,Thu,7,19~21,Neihu,25.0671317,121.6010127
1548,Home,2017/6/30,5,Fri,2,04~06,Songshan,25.0527655,121.5466358
1549,Home,2017/6/30,5,Fri,4,10~12,Neihu,25.0629811,121.5971755
1550,Home,2017/6/30,5,Fri,5,13~15,Wanhua,25.0421338,121.5057635
1551,Home,2017/7/2,7,Sun,6,16~18,Shilin,25.1163995,121.5339561
1552,Home,2017/7/3,1,Mon,4,10~12,Beitou,25.1214758,121.4957939
1553,Home,2017/7/5,3,Wed,8,22~24,Neihu,25.0821183,121.5892222
1554,Home,2017/7/6,4,Thu,5,13~15,Wanhua,25.0355086,121.5027469
1555,Home,2017/7/6,4,Thu,6,16~18,Nangang,25.0391683,121.5883363
1556,Home,2017/7/7,5,Fri,4,10~12,Nangang,25.0391683,121.5883363
1557,Home,2017/7/7,5,Fri,5,13~15,Songshan,25.0618628,121.5449868
1558,Home,2017/7/8,6,Sat,7,19~21,Neihu,25.0801971,121.5955652
1559,Home,2017/7/8,6,Sat,8,22~24,Zhongzheng,25.031641,121.517326
1560,Home,2017/7/10,1,Mon,4,10~12,Beitou,25.1330116,121.5016154
1561,Home,2017/7/10,1,Mon,5,13~15,Shilin,25.0918582,121.501291
1562,Home,2017/7/11,2,Tue,5,13~15,Shilin,25.0828354,121.5226344
1563,Home,2017/7/12,3,Wed,4,10~12,Daan,25.024784,121.533217
1564,Home,2017/7/12,3,Wed,5,13~15,Zhongshan,25.061807,121.5393408
1565,Home,2017/7/14,5,Fri,1,01~03,Xinyi,25.0297486,121.5657278
1566,Home,2017/7/14,5,Fri,7,19~21,Songshan,25.0558496,121.5638707
1567,Home,2017/7/15,6,Sat,8,22~24,Zhongshan,25.051594,121.52644
1568,Home,2017/7/15,6,Sat,8,22~24,Wenshan,24.986178,121.554641
1569,Home,2017/7/15,6,Sat,8,22~24,Xinyi,25.038339,121.57861
1570,Home,2017/7/16,7,Sun,5,13~15,Neihu,25.0847032,121.5935614
1571,Home,2017/7/16,7,Sun,6,16~18,Shilin,25.1165852,121.5274115
1572,Home,2017/7/17,1,Mon,3,07~09,Daan,25.0333313,121.529971
1573,Home,2017/7/17,1,Mon,3,07~09,Nangang,25.0500774,121.589492
1574,Home,2017/7/17,1,Mon,3,07~09,Neihu,25.0858659,121.5681607
1575,Home,2017/7/17,1,Mon,4,10~12,Neihu,25.0762427,121.5758531
1576,Home,2017/7/20,4,Thu,1,01~03,Shilin,25.1054089,121.4955801
1577,Home,2017/7/20,4,Thu,4,10~12,Zhongzheng,25.0213594,121.5228489
1578,Home,2017/7/22,6,Sat,2,04~06,Shilin,25.081763,121.520467
1579,Home,2017/7/22,6,Sat,2,04~06,Shilin,25.1084437,121.5292765
1580,Home,2017/7/23,7,Sun,3,07~09,Wanhua,25.0329717,121.4937194
1581,Home,2017/7/23,7,Sun,8,22~24,Beitou,25.1279545,121.4997289
1582,Home,2017/7/25,2,Tue,4,10~12,Xinyi,25.042961,121.578271
1583,Home,2017/7/25,2,Tue,5,13~15,Beitou,25.145886,121.512731
1584,Home,2017/7/25,2,Tue,6,16~18,Daan,25.0316869,121.53299
1585,Home,2017/7/26,3,Wed,1,01~03,Shilin,25.1107312,121.5280088
1586,Home,2017/7/27,4,Thu,2,04~06,Neihu,25.0663804,121.6162976
1587,Home,2017/7/27,4,Thu,6,16~18,Xinyi,25.0311863,121.5754986
1588,Home,2017/7/31,1,Mon,4,10~12,Songshan,25.0572466,121.566636
1589,Home,2017/7/31,1,Mon,7,19~21,Shilin,25.1030498,121.5284403
1590,Home,2017/8/1,2,Tue,8,22~24,Daan,25.0348743,121.5471363
1591,Home,2017/8/2,3,Wed,2,04~06,Songshan,25.0499192,121.5727861
1592,Home,2017/8/4,5,Fri,3,07~09,Beitou,25.137918,121.503029
1593,Home,2017/8/4,5,Fri,4,10~12,Daan,25.0316869,121.53299
1594,Home,2017/8/4,5,Fri,7,19~21,Neihu,25.0708453,121.6064241
1595,Home,2017/8/6,7,Sun,2,04~06,Neihu,25.0666612,121.5957009
1596,Home,2017/8/7,1,Mon,4,10~12,Zhongzheng,25.0213594,121.5228489
1597,Home,2017/8/7,1,Mon,4,10~12,Daan,25.0367095,121.5356464
1598,Home,2017/8/7,1,Mon,8,22~24,Shilin,25.0828354,121.5226344
1599,Home,2017/8/8,2,Tue,1,01~03,Beitou,25.1474406,121.494526
1600,Home,2017/8/9,3,Wed,6,16~18,Datong,25.0504631,121.5121205
1601,Home,2017/8/10,4,Thu,8,22~24,Daan,25.0436238,121.5363728
1602,Home,2017/8/11,5,Fri,1,01~03,Datong,25.0528961,121.5115874
1603,Home,2017/8/11,5,Fri,7,19~21,Songshan,25.056361,121.5636478
1604,Home,2017/8/12,6,Sat,7,19~21,Nangang,25.043738,121.5852162
1605,Home,2017/8/14,1,Mon,1,01~03,Neihu,25.072064,121.6063903
1606,Home,2017/8/14,1,Mon,3,07~09,Wenshan,24.98944,121.574583
1607,Home,2017/8/15,2,Tue,5,13~15,Wenshan,25.0081392,121.5607731
1608,Home,2017/8/16,3,Wed,1,01~03,Beitou,25.1466086,121.4931114
1609,Home,2017/8/17,4,Thu,5,13~15,Shilin,25.1011719,121.525735
1610,Home,2017/8/17,4,Thu,7,19~21,Xinyi,25.0480402,121.5712105
1611,Home,2017/8/18,5,Fri,2,04~06,Shilin,25.1132207,121.5299141
1612,Home,2017/8/18,5,Fri,4,10~12,Zhongshan,25.084821,121.556576
1613,Home,2017/8/18,5,Fri,5,13~15,Beitou,25.1242734,121.5017572
1614,Home,2017/8/18,5,Fri,6,16~18,Songshan,25.0593209,121.5660878
1615,Home,2017/8/19,6,Sat,2,04~06,Beitou,25.1460884,121.5065338
1616,Home,2017/8/19,6,Sat,5,13~15,Shilin,25.1178329,121.532441
1617,Home,2017/8/20,7,Sun,4,10~12,Songshan,25.0610739,121.560509
1618,Home,2017/8/21,1,Mon,1,01~03,Wenshan,24.987076,121.561457
1619,Home,2017/8/21,1,Mon,7,19~21,Daan,25.0201757,121.5339248
1620,Home,2017/8/22,2,Tue,6,16~18,Datong,25.0525979,121.5198723
1621,Home,2017/8/23,3,Wed,6,16~18,Wenshan,25.0068359,121.5372541
1622,Home,2017/8/24,4,Thu,5,13~15,Daan,25.0218185,121.5412026
1623,Home,2017/8/25,5,Fri,6,16~18,Neihu,25.0778671,121.5938234
1624,Home,2017/8/25,5,Fri,8,22~24,Zhongzheng,25.0154208,121.5333586
1625,Home,2017/8/27,7,Sun,4,10~12,Shilin,25.1132207,121.5299141
1626,Home,2017/8/30,3,Wed,3,07~09,Daan,25.0267857,121.5437124
1627,Home,2017/8/30,3,Wed,5,13~15,Daan,25.033811,121.5346495
1628,Home,2017/8/30,3,Wed,6,16~18,Neihu,25.088159,121.60148
1629,Home,2017/9/1,5,Fri,5,13~15,Nangang,25.0369143,121.614767
1630,Home,2017/9/1,5,Fri,5,13~15,Zhongzheng,25.0255553,121.510147
1631,Home,2017/9/1,5,Fri,6,16~18,Daan,25.0289924,121.5518379
1632,Home,2017/9/2,6,Sat,8,22~24,Wanhua,25.045825,121.505917
1633,Home,2017/9/3,7,Sun,2,04~06,Wanhua,25.025723,121.507797
1634,Home,2017/9/4,1,Mon,8,22~24,Xinyi,25.0227279,121.569787
1635,Home,2017/9/5,2,Tue,7,19~21,Wanhua,25.042604,121.508051
1636,Home,2017/9/7,4,Thu,1,01~03,Datong,25.0545819,121.50896
1637,Home,2017/9/9,6,Sat,5,13~15,Zhongshan,25.0671635,121.5432851
1638,Home,2017/9/9,6,Sat,8,22~24,Zhongzheng,25.0405375,121.5230909
1639,Home,2017/9/10,7,Sun,2,04~06,Shilin,25.1123709,121.5282296
1640,Home,2017/9/11,1,Mon,7,19~21,Songshan,25.0481729,121.554998
1641,Home,2017/9/12,2,Tue,6,16~18,Nangang,25.0579355,121.6062255
1642,Home,2017/9/12,2,Tue,8,22~24,Xinyi,25.035489,121.5783903
1643,Home,2017/9/13,3,Wed,4,10~12,Daan,25.0441415,121.5463717
1644,Home,2017/9/13,3,Wed,8,22~24,Wanhua,25.0353454,121.4920643
1645,Home,2017/9/15,5,Fri,7,19~21,Daan,25.0289895,121.5404675
1646,Home,2017/9/15,5,Fri,8,22~24,Wenshan,24.9968606,121.5474949
1647,Home,2017/9/17,7,Sun,7,19~21,Zhongshan,25.0508342,121.5252532
1648,Home,2017/9/18,1,Mon,4,10~12,Wanhua,25.0315575,121.4984673
1649,Home,2017/9/19,2,Tue,4,10~12,Zhongshan,25.0572918,121.5393114
1650,Home,2017/9/19,2,Tue,7,19~21,Beitou,25.1065439,121.5168577
1651,Home,2017/9/19,2,Tue,7,19~21,Daan,25.0261095,121.5499869
1652,Home,2017/9/20,3,Wed,5,13~15,Xinyi,25.04251,121.578983
1653,Home,2017/9/21,4,Thu,2,04~06,Wanhua,25.0216195,121.495433
1654,Home,2017/9/26,2,Tue,5,13~15,Wanhua,25.0311622,121.4999071
1655,Home,2017/9/26,2,Tue,8,22~24,Shilin,25.0882714,121.5054868
1656,Home,2017/9/28,4,Thu,1,01~03,Neihu,25.083959,121.5852271
1657,Home,2017/9/28,4,Thu,4,10~12,Zhongshan,25.0672942,121.5316676
1658,Home,2017/10/1,7,Sun,3,07~09,Zhongzheng,25.028011,121.506101
1659,Home,2017/10/2,1,Mon,7,19~21,Wanhua,25.0474,121.508467
1660,Home,2017/10/3,2,Tue,1,01~03,Wenshan,24.9806769,121.5587909
1661,Home,2017/10/3,2,Tue,1,01~03,Nangang,25.01678,121.58813
1662,Home,2017/10/4,3,Wed,3,07~09,Wanhua,25.0186929,121.4943242
1663,Home,2017/10/4,3,Wed,3,07~09,Xinyi,25.0465139,121.5793575
1664,Home,2017/10/4,3,Wed,4,10~12,Xinyi,25.046132,121.579281
1665,Home,2017/10/4,3,Wed,4,10~12,Wanhua,25.0345781,121.49985
1666,Home,2017/10/5,4,Thu,1,01~03,Shilin,25.1092751,121.5268938
1667,Home,2017/10/6,5,Fri,6,16~18,Zhongzheng,25.0263529,121.5129287
1668,Home,2017/10/6,5,Fri,7,19~21,Zhongzheng,25.024849,121.5191023
1669,Home,2017/10/7,6,Sat,6,16~18,Beitou,25.1104884,121.5187404
1670,Home,2017/10/10,2,Tue,6,16~18,Nangang,25.0341761,121.6135753
1671,Home,2017/10/11,3,Wed,3,07~09,Zhongzheng,25.0238832,121.5164118
1672,Home,2017/10/11,3,Wed,5,13~15,Zhongzheng,25.0120475,121.5355231
1673,Home,2017/10/12,4,Thu,7,19~21,Shilin,25.1081071,121.5287698
1674,Home,2017/10/13,5,Fri,5,13~15,Neihu,25.0701511,121.5881399
1675,Home,2017/10/14,6,Sat,6,16~18,Neihu,25.0672988,121.6163149
1676,Home,2017/10/15,7,Sun,4,10~12,Daan,25.0303178,121.545855
1677,Home,2017/10/16,1,Mon,6,16~18,Songshan,25.067884,121.5666631
1678,Home,2017/10/17,2,Tue,3,07~09,Nangang,25.0355919,121.613748
1679,Home,2017/10/17,2,Tue,4,10~12,Neihu,25.074201,121.6060548
1680,Home,2017/10/17,2,Tue,5,13~15,Beitou,25.1242734,121.5017572
1681,Home,2017/10/17,2,Tue,5,13~15,Daan,25.0385475,121.5539682
1682,Home,2017/10/17,2,Tue,7,19~21,Songshan,25.0595672,121.5658998
1683,Home,2017/10/19,4,Thu,5,13~15,Shilin,25.108263,121.565601
1684,Home,2017/10/22,7,Sun,1,01~03,Shilin,25.1102284,121.526231
1685,Home,2017/10/23,1,Mon,8,22~24,Nangang,25.044694,121.5858158
1686,Home,2017/10/25,3,Wed,6,16~18,Nangang,25.0586993,121.6168116
1687,Home,2017/10/27,5,Fri,1,01~03,Shilin,25.1111686,121.5295953
1688,Home,2017/10/27,5,Fri,2,04~06,Neihu,25.0553544,121.5801317
1689,Home,2017/11/1,3,Wed,8,22~24,Datong,25.0730457,121.5181453
1690,Home,2017/11/4,6,Sat,3,07~09,Datong,25.0667908,121.516627
1691,Home,2017/11/4,6,Sat,5,13~15,Shilin,25.1098239,121.5340011
1692,Home,2017/11/5,7,Sun,5,13~15,Nangang,25.0453697,121.5841225
1693,Home,2017/11/5,7,Sun,6,16~18,Songshan,25.0506967,121.5545157
1694,Home,2017/11/6,1,Mon,7,19~21,Wenshan,24.992563,121.5734721
1695,Home,2017/11/7,2,Tue,2,04~06,Shilin,25.1066166,121.5300736
1696,Home,2017/11/7,2,Tue,4,10~12,Wenshan,24.9905928,121.5477583
1697,Home,2017/11/8,3,Wed,6,16~18,Beitou,25.1378439,121.4990857
1698,Home,2017/11/10,5,Fri,3,07~09,Daan,25.033811,121.5346495
1699,Home,2017/11/11,6,Sat,4,10~12,Daan,25.0448858,121.5467315
1700,Home,2017/11/13,1,Mon,4,10~12,Datong,25.0519982,121.5144937
1701,Home,2017/11/15,3,Wed,3,07~09,Neihu,25.0876235,121.559281
1702,Home,2017/11/15,3,Wed,6,16~18,Songshan,25.0535222,121.5610675
1703,Home,2017/11/15,3,Wed,6,16~18,Wenshan,24.988858,121.567786
1704,Home,2017/11/17,5,Fri,1,01~03,Beitou,25.1408226,121.4884897
1705,Home,2017/11/17,5,Fri,3,07~09,Daan,25.0331384,121.5457264
1706,Home,2017/11/19,7,Sun,2,04~06,Wenshan,24.986871,121.561496
1707,Home,2017/11/20,1,Mon,5,13~15,Songshan,25.0529297,121.5604459
1708,Home,2017/11/21,2,Tue,4,10~12,Nangang,25.053367,121.611927
1709,Home,2017/11/21,2,Tue,4,10~12,Nangang,25.037662,121.590706
1710,Home,2017/11/25,6,Sat,4,10~12,Beitou,25.1104319,121.5178195
1711,Home,2017/11/25,6,Sat,6,16~18,Shilin,25.0814284,121.5086909
1712,Home,2017/11/26,7,Sun,6,16~18,Zhongshan,25.0628897,121.5281771
1713,Home,2017/11/27,1,Mon,6,16~18,Xinyi,25.0365819,121.576831
1714,Home,2017/11/30,4,Thu,6,16~18,Beitou,25.1177358,121.5083604
1715,Bike,2015/1/1,4,Thu,6,16~18,Daan,25.0318503,121.5478463
1716,Bike,2015/1/4,7,Sun,3,07~09,Daan,25.0369621,121.5528374
1717,Bike,2015/1/6,2,Tue,5,13~15,Wanhua,25.0236573,121.5085158
1718,Bike,2015/1/8,4,Thu,3,07~09,Beitou,25.1262794,121.5013501
1719,Bike,2015/1/8,4,Thu,6,16~18,Songshan,25.0565036,121.5575543
1720,Bike,2015/1/9,5,Fri,2,04~06,Nangang,25.0554052,121.6178521
1721,Bike,2015/1/9,5,Fri,5,13~15,Neihu,25.0729445,121.6071474
1722,Bike,2015/1/9,5,Fri,5,13~15,Beitou,25.131841,121.498633
1723,Bike,2015/1/10,6,Sat,2,04~06,Neihu,25.0729445,121.6071474
1724,Bike,2015/1/10,6,Sat,4,10~12,Songshan,25.058182,121.5633224
1725,Bike,2015/1/10,6,Sat,6,16~18,Wanhua,25.042786,121.500814
1726,Bike,2015/1/11,7,Sun,3,07~09,Nangang,25.0551019,121.603242
1727,Bike,2015/1/11,7,Sun,3,07~09,Nangang,25.0551019,121.603242
1728,Bike,2015/1/11,7,Sun,3,07~09,Nangang,25.0551019,121.603242
1729,Bike,2015/1/11,7,Sun,3,07~09,Nangang,25.0551019,121.603242
1730,Bike,2015/1/11,7,Sun,3,07~09,Nangang,25.0551019,121.603242
1731,Bike,2015/1/11,7,Sun,3,07~09,Wanhua,25.0284293,121.5016054
1732,Bike,2015/1/11,7,Sun,5,13~15,Beitou,25.131841,121.498633
1733,Bike,2015/1/13,2,Tue,4,10~12,Zhongzheng,25.0445321,121.5255064
1734,Bike,2015/1/15,4,Thu,3,07~09,Xinyi,25.0382596,121.5849972
1735,Bike,2015/1/16,5,Fri,2,04~06,Songshan,25.0630707,121.5659474
1736,Bike,2015/1/17,6,Sat,6,16~18,Daan,25.0382984,121.5440218
1737,Bike,2015/1/18,7,Sun,3,07~09,Wanhua,25.030491,121.496799
1738,Bike,2015/1/19,1,Mon,3,07~09,Xinyi,25.0439054,121.5817793
1739,Bike,2015/1/20,2,Tue,4,10~12,Xinyi,25.036536,121.56402
1740,Bike,2015/1/21,3,Wed,4,10~12,Neihu,25.0672616,121.6115336
1741,Bike,2015/1/21,3,Wed,4,10~12,Neihu,25.0802328,121.575526
1742,Bike,2015/1/22,4,Thu,8,22~24,Beitou,25.1265373,121.4678015
1743,Bike,2015/1/23,5,Fri,6,16~18,Nangang,25.0543068,121.6053326
1744,Bike,2015/1/23,5,Fri,6,16~18,Nangang,25.054463,121.605544
1745,Bike,2015/1/23,5,Fri,7,19~21,Beitou,25.1208763,121.5062194
1746,Bike,2015/1/23,5,Fri,7,19~21,Beitou,25.1107991,121.5156318
1747,Bike,2015/1/23,5,Fri,8,22~24,Songshan,25.0546655,121.5640334
1748,Bike,2015/1/24,6,Sat,8,22~24,Zhongzheng,25.049059,121.514728
1749,Bike,2015/1/25,7,Sun,4,10~12,Zhongzheng,25.033601,121.519663
1750,Bike,2015/1/25,7,Sun,4,10~12,Nangang,25.0446815,121.5865538
1751,Bike,2015/1/25,7,Sun,5,13~15,Wanhua,25.0271608,121.4942961
1752,Bike,2015/1/26,1,Mon,4,10~12,Xinyi,25.0409614,121.5650821
1753,Bike,2015/1/26,1,Mon,5,13~15,Wanhua,25.0252155,121.4948481
1754,Bike,2015/1/27,2,Tue,6,16~18,Beitou,25.1364898,121.4794091
1755,Bike,2015/1/28,3,Wed,2,04~06,Wenshan,25.0006753,121.5492479
1756,Bike,2015/1/28,3,Wed,5,13~15,Daan,25.0333257,121.549032
1757,Bike,2015/1/29,4,Thu,6,16~18,Daan,25.0374026,121.551684
1758,Bike,2015/1/30,5,Fri,4,10~12,Wanhua,25.0264692,121.4934782
1759,Bike,2015/1/30,5,Fri,6,16~18,Beitou,25.1242089,121.46677
1760,Bike,2015/1/31,6,Sat,6,16~18,Zhongshan,25.0636359,121.533545
1761,Bike,2015/2/1,7,Sun,7,19~21,Songshan,25.0528006,121.544604
1762,Bike,2015/2/4,3,Wed,7,19~21,Datong,25.0543191,121.5149537
1763,Bike,2015/2/5,4,Thu,3,07~09,Beitou,25.118642,121.468816
1764,Bike,2015/2/5,4,Thu,6,16~18,Beitou,25.1120478,121.5138922
1765,Bike,2015/2/5,4,Thu,7,19~21,Xinyi,25.0432781,121.5759586
1766,Bike,2015/2/7,6,Sat,5,13~15,Shilin,25.0836456,121.5255917
1767,Bike,2015/2/10,2,Tue,4,10~12,Xinyi,25.032765,121.570354
1768,Bike,2015/2/12,4,Thu,3,07~09,Wenshan,24.9945053,121.5378351
1769,Bike,2015/2/15,7,Sun,4,10~12,Beitou,25.1402164,121.5006506
1770,Bike,2015/2/15,7,Sun,5,13~15,Songshan,25.05189,121.5578
1771,Bike,2015/2/16,1,Mon,7,19~21,Daan,25.0372356,121.5529213
1772,Bike,2015/2/17,2,Tue,1,01~03,Wenshan,24.994676,121.559772
1773,Bike,2015/2/17,2,Tue,4,10~12,Daan,25.022693,121.526267
1774,Bike,2015/2/18,3,Wed,3,07~09,Neihu,25.0742014,121.5784654
1775,Bike,2015/2/18,3,Wed,8,22~24,Wanhua,25.0456572,121.5077373
1776,Bike,2015/2/19,4,Thu,4,10~12,Xinyi,25.0381194,121.5747779
1777,Bike,2015/2/20,5,Fri,7,19~21,Beitou,25.1149607,121.5145724
1778,Bike,2015/2/22,7,Sun,5,13~15,Daan,25.020446,121.5298075
1779,Bike,2015/2/22,7,Sun,5,13~15,Zhongshan,25.071353,121.520118
1780,Bike,2015/2/25,3,Wed,2,04~06,Daan,25.0223056,121.5550507
1781,Bike,2015/2/25,3,Wed,4,10~12,Xinyi,25.0315728,121.5589678
1782,Bike,2015/2/26,4,Thu,8,22~24,Wenshan,24.9812673,121.5630899
1783,Bike,2015/2/28,6,Sat,6,16~18,Nangang,25.053385,121.615939
1784,Bike,2015/3/1,7,Sun,1,01~03,Daan,25.0356774,121.5572767
1785,Bike,2015/3/6,5,Fri,4,10~12,Wenshan,24.9971944,121.5424725
1786,Bike,2015/3/6,5,Fri,5,13~15,Zhongshan,25.0603641,121.5389614
1787,Bike,2015/3/7,6,Sat,4,10~12,Songshan,25.0519952,121.5475148
1788,Bike,2015/3/8,7,Sun,3,07~09,Daan,25.027214,121.5534421
1789,Bike,2015/3/8,7,Sun,8,22~24,Nangang,25.0544634,121.605544
1790,Bike,2015/3/14,6,Sat,5,13~15,Nangang,25.0506011,121.5938363
1791,Bike,2015/3/15,7,Sun,2,04~06,Daan,25.0246043,121.526585
1792,Bike,2015/3/15,7,Sun,3,07~09,Daan,25.026505,121.531087
1793,Bike,2015/3/16,1,Mon,7,19~21,Daan,25.0186526,121.5397264
1794,Bike,2015/3/17,2,Tue,4,10~12,Daan,25.0447229,121.5570347
1795,Bike,2015/3/18,3,Wed,3,07~09,Beitou,25.1262794,121.5013501
1796,Bike,2015/3/18,3,Wed,4,10~12,Songshan,25.0509403,121.5746134
1797,Bike,2015/3/18,3,Wed,6,16~18,Daan,25.0316869,121.53299
1798,Bike,2015/3/19,4,Thu,3,07~09,Nangang,25.053728,121.616586
1799,Bike,2015/3/19,4,Thu,4,10~12,Shilin,25.0836456,121.5255917
1800,Bike,2015/3/20,5,Fri,4,10~12,Xinyi,25.0409273,121.5753577
1801,Bike,2015/3/21,6,Sat,5,13~15,Daan,25.0179649,121.559243
1802,Bike,2015/3/22,7,Sun,6,16~18,Daan,25.0246043,121.526585
1803,Bike,2015/3/23,1,Mon,4,10~12,Daan,25.0354437,121.5506799
1804,Bike,2015/3/27,5,Fri,5,13~15,Zhongzheng,25.0415188,121.5114571
1805,Bike,2015/3/28,6,Sat,7,19~21,Zhongshan,25.079476,121.546894
1806,Bike,2015/3/29,7,Sun,4,10~12,Zhongzheng,25.0137708,121.5347677
1807,Bike,2015/3/29,7,Sun,5,13~15,Zhongzheng,25.015872,121.53136
1808,Bike,2015/3/29,7,Sun,6,16~18,Nangang,25.0559083,121.6017373
1809,Bike,2015/3/31,2,Tue,4,10~12,Wanhua,25.0330498,121.4991137
1810,Bike,2015/4/2,4,Thu,3,07~09,Daan,25.0240919,121.5267202
1811,Bike,2015/4/5,7,Sun,6,16~18,Zhongshan,25.0817744,121.5558025
1812,Bike,2015/4/5,7,Sun,8,22~24,Neihu,25.067763,121.573841
1813,Bike,2015/4/5,7,Sun,8,22~24,Datong,25.0620658,121.511179
1814,Bike,2015/4/7,2,Tue,3,07~09,Daan,25.026164,121.5285658
1815,Bike,2015/4/8,3,Wed,8,22~24,Daan,25.0350024,121.5505116
1816,Bike,2015/4/9,4,Thu,7,19~21,Beitou,25.1149607,121.5145724
1817,Bike,2015/4/10,5,Fri,2,04~06,Wenshan,25.0026795,121.5410709
1818,Bike,2015/4/10,5,Fri,3,07~09,Datong,25.0719546,121.5099694
1819,Bike,2015/4/12,7,Sun,1,01~03,Daan,25.0432977,121.539588
1820,Bike,2015/4/12,7,Sun,4,10~12,Wenshan,25.0019609,121.551362
1821,Bike,2015/4/14,2,Tue,4,10~12,Beitou,25.111842,121.512257
1822,Bike,2015/4/15,3,Wed,3,07~09,Datong,25.0532029,121.517725
1823,Bike,2015/4/15,3,Wed,3,07~09,Wanhua,25.026999,121.49555
1824,Bike,2015/4/15,3,Wed,4,10~12,Daan,25.0310459,121.529585
1825,Bike,2015/4/15,3,Wed,5,13~15,Zhongshan,25.0647114,121.5338729
1826,Bike,2015/4/17,5,Fri,4,10~12,Shilin,25.0917765,121.5241428
1827,Bike,2015/4/20,1,Mon,1,01~03,Wenshan,24.9994825,121.5523088
1828,Bike,2015/4/21,2,Tue,4,10~12,Daan,25.0164252,121.5420233
1829,Bike,2015/4/21,2,Tue,6,16~18,Wenshan,24.9955708,121.5470984
1830,Bike,2015/4/26,7,Sun,2,04~06,Datong,25.0581799,121.5137166
1831,Bike,2015/4/27,1,Mon,5,13~15,Daan,25.0254954,121.5379034
1832,Bike,2015/4/27,1,Mon,5,13~15,Nangang,25.0494916,121.590903
1833,Bike,2015/4/28,2,Tue,4,10~12,Xinyi,25.0456986,121.575805
1834,Bike,2015/5/1,5,Fri,1,01~03,Daan,25.0342329,121.5472055
1835,Bike,2015/5/1,5,Fri,6,16~18,Daan,25.0312019,121.530395
1836,Bike,2015/5/1,5,Fri,8,22~24,Xinyi,25.0240479,121.5714622
1837,Bike,2015/5/3,7,Sun,5,13~15,Songshan,25.0651222,121.5657775
1838,Bike,2015/5/3,7,Sun,7,19~21,Zhongzheng,25.048727,121.5170048
1839,Bike,2015/5/7,4,Thu,7,19~21,Wenshan,24.9832325,121.5584562
1840,Bike,2015/5/7,4,Thu,8,22~24,Wenshan,24.9818318,121.5605245
1841,Bike,2015/5/9,6,Sat,5,13~15,Shilin,25.1104731,121.5288129
1842,Bike,2015/5/9,6,Sat,7,19~21,Zhongzheng,25.041256,121.51604
1843,Bike,2015/5/10,7,Sun,4,10~12,Shilin,25.0841405,121.5257614
1844,Bike,2015/5/10,7,Sun,5,13~15,Xinyi,25.0339503,121.5765494
1845,Bike,2015/5/10,7,Sun,8,22~24,Wanhua,25.0226568,121.5022132
1846,Bike,2015/5/11,1,Mon,2,04~06,Wenshan,25.0006753,121.5492479
1847,Bike,2015/5/13,3,Wed,4,10~12,Wanhua,25.0402787,121.5009376
1848,Bike,2015/5/16,6,Sat,8,22~24,Daan,25.0310609,121.535552
1849,Bike,2015/5/17,7,Sun,6,16~18,Zhongzheng,25.0353459,121.5260183
1850,Bike,2015/5/17,7,Sun,6,16~18,Datong,25.0632657,121.5160497
1851,Bike,2015/5/18,1,Mon,6,16~18,Xinyi,25.03632,121.57237
1852,Bike,2015/5/19,2,Tue,7,19~21,Shilin,25.0841405,121.5257614
1853,Bike,2015/5/20,3,Wed,3,07~09,Daan,25.0332973,121.5424301
1854,Bike,2015/5/21,4,Thu,5,13~15,Zhongzheng,25.035008,121.5210501
1855,Bike,2015/5/26,2,Tue,3,07~09,Zhongshan,25.0646142,121.5220355
1856,Bike,2015/5/27,3,Wed,6,16~18,Neihu,25.0809613,121.5747677
1857,Bike,2015/5/28,4,Thu,5,13~15,Shilin,25.0836456,121.5255917
1858,Bike,2015/5/29,5,Fri,1,01~03,Zhongzheng,25.044166,121.513572
1859,Bike,2015/5/29,5,Fri,2,04~06,Wenshan,24.9877767,121.57469
1860,Bike,2015/5/29,5,Fri,3,07~09,Wenshan,24.989659,121.567744
1861,Bike,2015/5/30,6,Sat,4,10~12,Songshan,25.0577413,121.5598146
1862,Bike,2015/5/30,6,Sat,6,16~18,Beitou,25.1167925,121.5123539
1863,Bike,2015/6/1,1,Mon,1,01~03,Datong,25.050591,121.520036
1864,Bike,2015/6/1,1,Mon,2,04~06,Daan,25.0212477,121.5513851
1865,Bike,2015/6/2,2,Tue,5,13~15,Beitou,25.15627,121.529227
